"Effect_Size_ID","Study_ID","Species_ID","Treatment_ID_T1","Treatment_ID_T2","Trait_ID","First_Author","Title","Year","Journal","Journal_Impact_Factor-2021","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","Plasticity_Mechanism","Developmental_Exposure_Time_Category","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T1_fluctuation","T2_constant","T2_fluctuation","High","Fluctuation_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Number_Of_Fluctuations","Acclimation_Life-History_Stage","Acclimation_Life-History_Stage_Category","Trait_Category","Measurement","Trait_Unit","Sex","Performance_Curve","Complex_Design","Species_Overlap","Animal_Overlap_T1_Constant","Animal_Overlap_T1_Fluctuation","Animal_Overlap_Trait_T1","Animal_Overlap_T2_Constant","Animal_Overlap_T2_Fluctuation","Animal_Overlap_Trait_T2","Animal_Code","Shared_Animal_Number","Shared_Control_T1","Shared_Control_T2","Shared_Control_Code","Shared_Control_Number","n_T1_C","Mean_T1_C","SD_Final_T1_C","n_T1_F","Mean_T1_F","SD_Final_T1_F","n_T2_C","Mean_T2_C","SD_Final_T2_C","n_T2_F","Mean_T2_F","SD_Final_T2_F","Percentage_Transformation_T1","Proportion_Transformation_T1","In_Transformation_T1","Percentage_Transformation_T2","Proportion_Transformation_T2","In_Transformation_T2","Mean_Transformed_T1_C","SD_Final_Transformed_T1_C","Mean_Transformed_T1_F","SD_Final_Transformed_T1_F","Mean_Transformed_T2_C","SD_Final_Transformed_T2_C","Mean_Transformed_T2_F","SD_Final_Transformed_T2_F","Mean_T1_C_Add","SD_Final_T1_C_Add","Mean_T1_F_Add","SD_Final_T1_F_Add","Mean_T2_C_Add","SD_Final_T2_C_Add","Mean_T2_F_Add","SD_Final_T2_F_Add","InRR_Transformed","v_InRR","InRR_Untransformed","v_InRR_Untransformed","Year_Z","Precision"
83,62,4,1,4,2,"S. R. Bryant","Comparison Of Development And Growth Of Nettle-Feeding Larvae Of Nymphalidae (Lepidoptera) Under Constant And Alternating Temperature Regimes",1999,"European Journal Of Entomology",1.13,"Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa atalanta","Terrestrial","Developmental Plasticity","Larvae","Larvae Period","NA","NA",15,15,25,25,"T2",10,"Alternating","1","Day","NA","NA","NA","Morphology","Mass","mg","Both","No","Yes","D","A","B","A","F","G","A","62:D:A:B:F:G:A:A",27,"A","C","62:D:A:C:2",63,42,592.2,54.7622589015464,42,603.58,39.9213627021924,42,552.07,57.2897477739255,37,458.44,65.9371458284327,"No","No","No","No","No","No",592.7,55.2622589015464,604.08,40.4213627021924,552.57,57.7897477739255,458.94,66.4371458284327,592.7,55.2622589015464,604.08,40.4213627021924,552.57,57.7897477739255,458.94,66.4371458284327,-0.0204678910338669,0.101140393786387,-0.0204678910338669,0.101140393786387,-1.4168275086227,1.20932931694016
84,63,1,1,3,1,"H. M. Bahar","Constant Versus Fluctuating Temperatures In The Interactions Between Plutella Xylostella (Lepidoptera: Plutellidae) And Its Larval Parasitoid Diadegma Insulare (Hymenoptera: Ichneumonidae)",2012,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diadegma insulare","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",7,7,30,30,"T2",14,"NA","1","Day","NA","NA","NA","Population","Mortality","%","NA","No","Yes","A","A","B","A","E","F","A","63:A:A:B:E:F:A:A",28,"A","C","63:A:A:C:1",64,36,3.5527136788005e-15,0,36,4.33082706766917,24.3609022556391,36,27.8796992481203,32.4812030075188,36,55.0375939849624,29.7744360902255,"Yes","No","No","Yes","No","No",0.500000005960464,0.5,0.709638566075305,1.09840049294168,1.05625828923403,0.862184035486588,1.33585972212817,0.799267156878131,0.500000000000004,0.5,4.83082706766917,24.8609022556391,28.3796992481203,32.9812030075188,55.5375939849624,30.2744360902255,-0.005013275846513,0.166257365464764,-0.069425164475025,0.85270498998236,0.040722552506144,0.116376476366727
85,63,1,1,3,2,"H. M. Bahar","Constant Versus Fluctuating Temperatures In The Interactions Between Plutella Xylostella (Lepidoptera: Plutellidae) And Its Larval Parasitoid Diadegma Insulare (Hymenoptera: Ichneumonidae)",2012,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diadegma insulare","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",7,7,30,30,"T2",14,"NA","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","A","A","B","A","E","F","A","63:A:A:B:E:F:A:A",28,"A","C","63:A:A:C:2",65,36,58.2,8.64,36,48,7.32,36,11.08,1.86,36,10.75,1.5,"No","No","No","No","No","No",58.7,9.14,48.5,7.82,11.58,2.36,11.25,2,58.7,9.14,48.5,7.82,11.58,2.36,11.25,2,0.00704193849548666,0.0469055194609491,0.00704193849548666,0.0469055194609491,0.040722552506144,4.43591208836664
86,63,1,1,3,3,"H. M. Bahar","Constant Versus Fluctuating Temperatures In The Interactions Between Plutella Xylostella (Lepidoptera: Plutellidae) And Its Larval Parasitoid Diadegma Insulare (Hymenoptera: Ichneumonidae)",2012,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diadegma insulare","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",7,7,30,30,"T2",14,"NA","1","Day","NA","NA","NA","Life-History Traits","Longevity","Days","NA","No","Yes","A","A","B","A","E","F","A","63:A:A:B:E:F:A:A",28,"A","C","63:A:A:C:3",66,36,11.15,5.52,36,9.26,3.48,36,2.77,1.56,36,2.25,2.88,"No","No","No","No","No","No",11.65,6.02,9.76,3.98,3.27,2.06,2.75,3.38,11.65,6.02,9.76,3.98,3.27,2.06,2.75,3.38,0.000166291580696799,0.108501439760996,0.000166291580696799,0.108501439760996,0.040722552506144,1.02001121073457
87,63,1,1,3,4,"H. M. Bahar","Constant Versus Fluctuating Temperatures In The Interactions Between Plutella Xylostella (Lepidoptera: Plutellidae) And Its Larval Parasitoid Diadegma Insulare (Hymenoptera: Ichneumonidae)",2012,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diadegma insulare","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",7,7,30,30,"T2",14,"NA","1","Day","NA","NA","NA","Morphology","Mass","mg","NA","No","Yes","A","A","B","A","E","F","A","63:A:A:B:E:F:A:A",28,"A","C","63:A:A:C:4",67,36,4.63,0.9,36,4.53,0.78,36,3.79,1.32,36,3.29,1.14,"No","No","No","No","No","No",5.13,1.4,5.03,1.28,4.29,1.82,3.79,1.64,5.13,1.4,5.03,1.28,4.29,1.82,3.79,1.64,-0.00453195820758958,0.0575465850426412,-0.00453195820758958,0.0575465850426412,0.040722552506144,3.32327283959851
88,63,1,1,3,5,"H. M. Bahar","Constant Versus Fluctuating Temperatures In The Interactions Between Plutella Xylostella (Lepidoptera: Plutellidae) And Its Larval Parasitoid Diadegma Insulare (Hymenoptera: Ichneumonidae)",2012,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diadegma insulare","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",7,7,30,30,"T2",14,"NA","1","Day","NA","NA","NA","Morphology","Mass","mg","NA","No","Yes","A","A","B","A","E","F","A","63:A:A:B:E:F:A:A",28,"A","C","63:A:A:C:5",68,36,0.43,0.12,36,0.4,0.12,36,0.36,0.06,36,0.36,0.06,"No","No","No","No","No","No",0.93,0.62,0.9,0.62,0.86,0.56,0.86,0.56,0.93,0.62,0.9,0.62,0.86,0.56,0.86,0.56,0.00142564447056482,0.0925626582489369,0.00142564447056481,0.0925626582489369,0.040722552506144,1.46792719460633
89,65,1,1,2,1,"N. K. Dhaliwal","Development And Survival Of Brinjal Shoot And Fruit Borer Leucinodes Orbonalis Guenee (Crambidae: Lepidoptera) At Constant And Alternating Temperatures",2021,"International Journal Of Tropical Insect Science",1.02,"Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae","Leucinodes orbonalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",20,20,25,25,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","Both","No","Yes","A","A","B","A","C","D","A","65:A:A:B:C:D:A:A",29,"A","B","65:A:A:B:1",69,4,60.55,0.46,4,33.43,0.66,4,42.65,0.88,4,23.41,0.56,"No","No","No","No","No","No",61.05,0.96,33.93,1.16,43.15,1.38,23.91,1.06,61.05,0.96,33.93,1.16,43.15,1.38,23.91,1.06,-0.000598402859725744,0.201101078164387,-0.000598402859725744,0.201101078164387,1.04979567174919,-0.177755264506311
90,66,1,1,2,1,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Longevity","Days","NA","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:1",70,13,47.42,21.0564194487097,13,37.02,14.2779830508374,13,43.93,81.6296808765047,13,15.21,5.1559383239135,"No","No","No","No","No","No",47.92,21.5564194487097,37.52,14.7779830508374,44.43,82.1296808765047,15.71,5.6559383239135,47.92,21.5564194487097,37.52,14.7779830508374,44.43,82.1296808765047,15.71,5.6559383239135,-0.158991727002223,0.500317484637864,-0.158991727002223,0.500317484637864,-3.21073527616589,-1.01709558417155
91,66,1,1,2,2,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Morphology","Length","mm","NA","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:2",71,13,1.27,0.324499614791759,13,1.33,0.252388589282479,13,1.06,0.324499614791759,13,1.21,0.180277563773199,"No","No","No","No","No","No",1.77,0.824499614791759,1.83,0.752388589282479,1.56,0.824499614791759,1.71,0.680277563773199,1.77,0.824499614791759,1.83,0.752388589282479,1.56,0.824499614791759,1.71,0.680277563773199,0.0116942257971062,0.263355911249936,0.0116942257971062,0.263355911249936,-3.21073527616589,-0.509518582445531
92,66,1,1,2,3,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Brood Size","No.","Female","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:3",72,13,11.33,4.79538319636711,13,10.5,3.35316268618151,13,8.64,5.55254896421454,13,5.14,1.47827602294024,"No","No","No","No","No","No",11.83,5.29538319636711,11,3.85316268618151,9.14,6.05254896421454,5.64,1.97827602294024,11.83,5.29538319636711,11,3.85316268618151,9.14,6.05254896421454,5.64,1.97827602294024,-0.0820065829528333,0.268047230183955,-0.0820065829528333,0.268047230183955,-3.21073527616589,-0.528275148323281
93,66,1,1,2,4,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Brood Size","No.","Female","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:4",73,13,8.17,2.88444102037119,13,6.74,1.2619429464124,13,6.28,3.56949576270935,13,5.13,1.37010948467632,"No","No","No","No","No","No",8.67,3.38444102037119,7.24,1.7619429464124,6.78,4.06949576270935,5.63,1.87010948467632,8.67,3.38444102037119,7.24,1.7619429464124,6.78,4.06949576270935,5.63,1.87010948467632,-0.00112401508117596,0.252477593237585,-0.00112401508117596,0.252477593237585,-3.21073527616589,-0.463343402059595
94,66,1,1,2,5,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Fecundity","No.","Female","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:5",74,13,98.5,72.796080251618,13,73.95,30.5750748159346,13,63.91,70.9211935883767,13,28.43,8.76148959937749,"No","No","No","No","No","No",99,73.296080251618,74.45,31.0750748159346,64.41,71.4211935883767,28.93,9.26148959937749,99,73.296080251618,74.45,31.0750748159346,64.41,71.4211935883767,28.93,9.26148959937749,-0.103079538113237,0.358030643355064,-0.103079538113237,0.358030643355064,-3.21073527616589,-0.792907966749432
95,66,1,1,2,6,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","Female","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:6",75,13,9.17,1.29799845916704,13,8.2,0.973498844375277,13,6.42,1.11772089539384,13,5.55,0.721110255092798,"No","No","No","No","No","No",9.67,1.79799845916704,8.7,1.47349884437528,6.92,1.61772089539384,6.05,1.2211102550928,9.67,1.79799845916704,8.7,1.47349884437528,6.92,1.61772089539384,6.05,1.2211102550928,-0.00573044275643263,0.212203542233657,-0.00573044275643263,0.212203542233657,-3.21073527616589,-0.251183841313957
96,66,1,1,2,7,"J. D. Orcutt Jr","Diel Vertical Migration By Zooplankton: Constant And Fluctuating Temperature Effects On Life History Parameters Of Daphnia",1983,"Limnology And Oceanography",5.019,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia parvula","Aquatic","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,20,20,"T2",10,"Alternating","1","Day","NA","NA","NA","Life-History Traits","Brood Duration","Days","Female","No","Yes","A","A","B","A","C","D","A","66:A:A:B:C:D:A:A",30,"A","B","66:A:A:B:7",76,13,3.91,0.396610640301039,13,3.27,0.216333076527839,13,2.43,0.360555127546399,13,2.33,0.360555127546399,"No","No","No","No","No","No",4.41,0.896610640301039,3.77,0.716333076527839,2.93,0.860555127546399,2.83,0.860555127546399,4.41,0.896610640301039,3.77,0.716333076527839,2.93,0.860555127546399,2.83,0.860555127546399,0.0244147953250011,0.219705275603968,0.0244147953250011,0.219705275603968,-3.21073527616589,-0.296596954219623
97,67,1,1,3,1,"M. E. Moore","Differing Thermal Sensitivities In A Host-Parasitoid Interaction: High, Fluctuating Developmental Temperatures Produce Dead Wasps And Giant Caterpillars",2021,"Functional Ecology",6.282,"Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Manduca sexta","Terrestrial","Developmental Plasticity","Larvae","Larvae Period","NA","NA",25,25,30,30,"T2",20,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Morphology","Mass","mg","NA","No","Yes","A","A","B","A","E","F","A","67:A:A:B:E:F:A:A",31,"A","C","67:A:A:C:1",77,35,10893.17,31.6545415383006,32,10736.94,31.2707531089355,43,10516.48,39.0951403629658,42,7952.44,40.9338490738411,"No","No","No","No","No","No",10893.67,32.1545415383006,10737.44,31.7707531089355,10516.98,39.5951403629658,7952.94,41.4338490738411,10893.67,32.1545415383006,10737.44,31.7707531089355,10516.98,39.5951403629658,7952.94,41.4338490738411,-0.0530008470064881,0.200001498409709,-0.0530008470064881,0.200001498409709,1.04979567174919,-0.170039271075043
98,68,1,1,2,1,"T. Salo","Diurnal Variation Around An Optimum And Near-Critically High Temperature Does Not Alter The Performance Of An Ectothermic Aquatic Grazer",2019,"Ecology And Evolution",3.167,"Metazoa","Mollusca","Gastropoda","Hygrophila","Lymnaeidae","Lymnaea stagnalis","Aquatic","Acclimation","NA","NA","10","Days",21,21,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","10","Adult","Adult","Life-History Traits","Reproductive Rate","N","NA","No","Yes","A","A","B","A","C","D","A","68:A:A:B:C:D:A:A",32,"A","B","68:A:A:B:1",78,13,121.701388888889,56.3367386791247,13,193.75,71.9858327566597,13,197.222222222222,68.8560139411528,13,139.0625,84.5051080186875,"No","No","No","No","No","No",122.201388888889,56.8367386791247,194.25,72.4858327566597,197.722222222222,69.3560139411528,139.5625,85.0051080186875,122.201388888889,56.8367386791247,194.25,72.4858327566597,197.722222222222,69.3560139411528,139.5625,85.0051080186875,-0.115975167840806,0.208210681453931,-0.115975167840806,0.208210681453931,0.82555720080629,-0.225677903549651
99,68,1,1,2,2,"T. Salo","Diurnal Variation Around An Optimum And Near-Critically High Temperature Does Not Alter The Performance Of An Ectothermic Aquatic Grazer",2019,"Ecology And Evolution",3.167,"Metazoa","Mollusca","Gastropoda","Hygrophila","Lymnaeidae","Lymnaea stagnalis","Aquatic","Acclimation","NA","NA","10","Days",21,21,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","10","Adult","Adult","Physiological","Immune Defense","milliunits","NA","No","Yes","A","A","B","A","C","D","A","68:A:A:B:C:D:A:A",32,"A","B","68:A:A:B:2",79,13,163.675213675214,43.1433485952955,13,179.059829059829,43.1433485952955,13,156.837606837607,43.1433485952957,13,196.153846153846,58.5516873793295,"No","No","No","No","No","No",164.175213675214,43.6433485952955,179.559829059829,43.6433485952955,157.337606837607,43.6433485952957,196.653846153846,59.0516873793295,164.175213675214,43.6433485952955,179.559829059829,43.6433485952955,157.337606837607,43.6433485952957,196.653846153846,59.0516873793295,0.0190681385818552,0.165692332519151,0.0190681385818552,0.165692332519151,0.82555720080629,0.122165472075835
100,68,1,1,2,3,"T. Salo","Diurnal Variation Around An Optimum And Near-Critically High Temperature Does Not Alter The Performance Of An Ectothermic Aquatic Grazer",2019,"Ecology And Evolution",3.167,"Metazoa","Mollusca","Gastropoda","Hygrophila","Lymnaeidae","Lymnaea stagnalis","Aquatic","Acclimation","NA","NA","10","Days",21,21,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","10","Adult","Adult","Physiological","Immune Defense","milliunits","NA","No","Yes","A","A","B","A","C","D","A","68:A:A:B:C:D:A:A",32,"A","B","68:A:A:B:3",80,13,27.5757575757576,6.00925212577333,13,32.1212121212121,5.46295647797574,13,25.7575757575758,8.19443471696359,13,25.1515151515152,7.10184342136849,"No","No","No","No","No","No",28.0757575757576,6.50925212577333,32.6212121212121,5.96295647797574,26.2575757575758,8.69443471696359,25.6515151515152,7.60184342136849,28.0757575757576,6.50925212577333,32.6212121212121,5.96295647797574,26.2575757575758,8.69443471696359,25.6515151515152,7.60184342136849,-0.0247725969516389,0.164751833908832,-0.0247725969516389,0.164751833908832,0.82555720080629,0.131889322090315
101,68,2,1,2,1,"T. Salo","Diurnal Variation Around An Optimum And Near-Critically High Temperature Does Not Alter The Performance Of An Ectothermic Aquatic Grazer",2019,"Ecology And Evolution",3.167,"Metazoa","Mollusca","Gastropoda","Hygrophila","Lymnaeidae","Lymnaea stagnalis","Aquatic","Acclimation","NA","NA","10","Days",21,21,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","10","Adult","Adult","Life-History Traits","Reproductive Rate","N","NA","No","Yes","B","A","B","A","C","D","A","68:B:A:B:C:D:A:A",33,"A","B","68:B:A:B:1",81,13,115.625,50.0771010481109,13,157.291666666667,71.9858327566595,13,158.159722222222,65.7261951256456,13,146.006944444445,62.5963763101386,"No","No","No","No","No","No",116.125,50.5771010481109,157.791666666667,72.4858327566595,158.659722222222,66.2261951256456,146.506944444445,63.0963763101386,116.125,50.5771010481109,157.791666666667,72.4858327566595,158.659722222222,66.2261951256456,146.506944444445,63.0963763101386,-0.055185338261929,0.201351882188132,-0.055185338261929,0.201351882188132,0.82555720080629,-0.179503408368527
102,68,2,1,2,2,"T. Salo","Diurnal Variation Around An Optimum And Near-Critically High Temperature Does Not Alter The Performance Of An Ectothermic Aquatic Grazer",2019,"Ecology And Evolution",3.167,"Metazoa","Mollusca","Gastropoda","Hygrophila","Lymnaeidae","Lymnaea stagnalis","Aquatic","Acclimation","NA","NA","10","Days",21,21,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","10","Adult","Adult","Physiological","Immune Defense","milliunits","NA","No","Yes","B","A","B","A","C","D","A","68:B:A:B:C:D:A:A",33,"A","B","68:B:A:B:2",82,13,163.675213675214,27.7350098112614,13,172.222222222222,46.2250163521024,13,191.880341880342,36.980013081682,13,162.820512820513,33.8983453248751,"No","No","No","No","No","No",164.175213675214,28.2350098112614,172.722222222222,46.7250163521024,192.380341880342,37.480013081682,163.320512820513,34.3983453248751,164.175213675214,28.2350098112614,172.722222222222,46.7250163521024,192.380341880342,37.480013081682,163.320512820513,34.3983453248751,-0.0306443102842624,0.157093693331952,-0.0306443102842624,0.157093693331952,0.82555720080629,0.215400976809609
